DATAFLOW,FREQ,GEO_PICT,URBANIZATION,INDICATOR,SEX,AGE,FISHING_INSHORE,FISHING_NEARSHORE,FISHING_OFFSHORE,FISHING_OTHER_LOCATION,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT,CONF_STATUS
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,PERCENT,F,_T,YES,YES,NO,YES,2019,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,PERCENT,_T,Y15T24,_T,YES,_T,NO,2019,13,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,PERCENT,_T,Y60T999,YES,YES,_T,NO,2019,3,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-E,R,PERCENT,M,Y25T59,_T,_T,NO,_T,2019,35,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-1,_T,PERCENT,_T,_T,_T,YES,_T,_T,2019,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-3,_T,PERCENT,M,Y60T999,_T,YES,_T,NO,2019,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-4,R,PERCENT,M,Y60T999,_T,_T,NO,NO,2019,54,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-5,R,PERCENT,M,_T,YES,NO,_T,_T,2019,18,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-5,_T,PERCENT,_T,Y25T59,YES,YES,_T,_T,2019,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,R,PERCENT,M,Y60T999,YES,_T,NO,_T,2019,34,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,R,PERCENT,_T,Y60T999,YES,_T,YES,_T,2019,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,_T,PERCENT,M,Y25T59,YES,NO,NO,NO,2019,27,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,_T,PERCENT,M,Y60T999,NO,YES,_T,NO,2021,3,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,_T,PERCENT,M,_T,NO,NO,_T,YES,2021,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,_T,PERCENT,_T,Y25T59,NO,_T,_T,YES,2021,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,_T,PERCENT,M,_T,YES,NO,NO,_T,2021,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,_T,PERCENT,_T,_T,NO,_T,NO,NO,2021,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,R,PERCENT,M,Y60T999,YES,_T,YES,NO,2021,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,_T,PERCENT,_T,Y60T999,YES,NO,NO,_T,2021,5,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-3,R,PERCENT,_T,_T,NO,YES,NO,NO,2021,6,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,_T,PERCENT,M,Y15T24,_T,_T,NO,_T,2021,31,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-5,R,PERCENT,_T,_T,_T,_T,YES,NO,2021,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-5,_T,PERCENT,M,_T,_T,YES,_T,_T,2021,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,R,N,M,Y25T59,YES,NO,NO,YES,2019,56,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,U,N,F,Y25T59,NO,NO,YES,_T,2019,143,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,R,N,M,Y25T59,NO,_T,YES,_T,2013,24,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,R,N,F,_T,NO,NO,YES,NO,2019,364,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,U,N,M,_T,YES,YES,YES,NO,2013,8,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,U,N,F,_T,NO,NO,NO,NO,2015,4,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,U,N,F,_T,NO,NO,YES,_T,2019,1,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,U,N,M,_T,YES,YES,NO,_T,2015,37,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,R,N,M,_T,NO,YES,_T,YES,2013,23,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,U,N,F,_T,_T,NO,NO,NO,2015,32,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,R,N,M,_T,_T,NO,YES,NO,2015,88,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,U,N,_T,Y25T59,NO,YES,NO,YES,2013,27,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,U,N,_T,Y60T999,NO,_T,NO,NO,2019,46,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,R,N,_T,Y60T999,NO,_T,NO,NO,2013,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,U,N,_T,_T,YES,YES,_T,NO,2019,78,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,R,N,_T,_T,_T,YES,NO,_T,2019,1574,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,M,Y60T999,YES,YES,YES,YES,2013,24,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,_T,N,M,Y60T999,NO,NO,YES,NO,2021,10,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,_T,N,M,Y60T999,NO,NO,NO,_T,2019,12,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,F,Y60T999,NO,NO,_T,YES,2015,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,M,Y60T999,NO,NO,_T,_T,2013,24,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,_T,N,M,Y60T999,YES,_T,NO,NO,2015,107,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,N,M,_T,_T,NO,YES,YES,2015,4,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TK,_T,N,_T,Y60T999,NO,NO,YES,_T,2015,2,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,_T,Y25T59,NO,NO,_T,_T,2015,9,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,_T,Y60T999,_T,YES,NO,YES,2013,28,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TK,_T,N,_T,Y60T999,_T,YES,_T,_T,2015,20,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-2,R,N,F,Y25T59,YES,YES,NO,NO,2015,70,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-1,U,N,F,Y25T59,YES,YES,NO,_T,2015,12,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-A,U,N,F,Y25T59,NO,YES,_T,NO,2019,64,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,R,N,M,Y60T999,NO,_T,YES,NO,2019,7,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,R,N,F,Y15T24,_T,YES,_T,NO,2019,7,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-3,R,N,M,Y25T59,_T,YES,_T,NO,2021,108,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-5,R,N,F,Y60T999,_T,_T,_T,_T,2021,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-4,R,N,M,_T,YES,NO,NO,NO,2019,156,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW-1,U,N,M,_T,NO,NO,NO,NO,2013,32,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-A,U,N,M,_T,NO,YES,YES,_T,2019,14,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,R,N,M,_T,NO,NO,YES,_T,2021,1,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,U,N,M,_T,NO,_T,YES,NO,2021,21,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,R,N,F,_T,YES,_T,YES,NO,2015,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-1,U,N,M,_T,_T,_T,_T,_T,2019,403,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,N,_T,Y60T999,NO,YES,_T,NO,2019,86,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,N,_T,Y25T59,YES,_T,_T,YES,2019,38,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,R,N,_T,Y25T59,YES,_T,_T,NO,2019,522,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-1,U,N,_T,Y25T59,_T,_T,_T,YES,2015,31,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,U,N,_T,_T,YES,YES,_T,_T,2015,60,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,_T,N,M,Y25T59,YES,YES,_T,NO,2021,26,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-E,_T,N,M,Y25T59,YES,_T,_T,NO,2019,326,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-A,_T,N,M,Y25T59,NO,_T,_T,_T,2019,491,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,_T,N,F,Y60T999,_T,NO,NO,_T,2019,139,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,_T,N,F,Y60T999,_T,NO,NO,_T,2021,7,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,_T,N,F,Y15T24,_T,YES,_T,NO,2019,5,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-5,_T,N,M,Y25T59,_T,YES,_T,_T,2019,19,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,_T,N,M,_T,YES,_T,_T,_T,2021,116,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,_T,N,M,_T,_T,_T,NO,YES,2015,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,_T,N,_T,Y60T999,YES,_T,_T,_T,2021,178,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,_T,N,_T,Y15T24,_T,NO,YES,_T,2019,9,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-E,_T,N,_T,Y25T59,_T,YES,_T,NO,2019,80,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,_T,N,_T,_T,YES,YES,NO,NO,2015,44,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-1,_T,N,_T,_T,_T,NO,YES,_T,2019,54,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW-2,R,PERCENT,_T,Y60T999,NO,YES,_T,NO,2013,3,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,_T,PERCENT,_T,Y25T59,_T,YES,NO,NO,2015,23,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-1,U,PERCENT,M,_T,NO,_T,NO,_T,2015,7,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-1,U,PERCENT,_T,Y60T999,_T,NO,NO,NO,2015,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-2,R,PERCENT,M,Y15T24,_T,YES,_T,_T,2015,60,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-2,_T,PERCENT,_T,Y25T59,YES,YES,NO,_T,2015,44,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TK,_T,PERCENT,_T,Y60T999,NO,YES,_T,_T,2015,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,U,PERCENT,M,Y25T59,YES,NO,NO,_T,2015,11,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,PERCENT,F,Y25T59,NO,_T,NO,NO,2015,14,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,PERCENT,M,Y25T59,_T,_T,YES,_T,2015,16,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,PERCENT,M,_T,_T,YES,_T,YES,2015,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,PERCENT,_T,Y60T999,_T,_T,NO,NO,2015,37,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,U,PERCENT,F,_T,NO,YES,NO,NO,2015,3,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,U,PERCENT,_T,_T,YES,NO,_T,YES,2015,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,_T,PERCENT,M,Y25T59,NO,_T,_T,_T,2015,12,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,_T,PERCENT,M,_T,YES,_T,_T,NO,2015,19,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,_T,PERCENT,_T,Y60T999,YES,NO,_T,_T,2015,17,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,R,PERCENT,_T,Y15T24,_T,NO,YES,_T,2015,50,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,R,PERCENT,_T,Y60T999,NO,NO,NO,_T,2015,8,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,_T,PERCENT,M,Y25T59,NO,YES,_T,NO,2015,22,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,_T,PERCENT,_T,Y25T59,NO,_T,_T,NO,2015,43,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,R,PERCENT,M,Y15T24,NO,YES,NO,_T,2019,20,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,U,PERCENT,_T,Y60T999,YES,NO,NO,YES,2019,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,_T,PERCENT,M,Y15T24,_T,YES,_T,_T,2019,16,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-A,_T,PERCENT,_T,Y25T59,NO,NO,YES,_T,2019,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,_T,PERCENT,F,_T,_T,_T,NO,NO,2019,57,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,_T,PERCENT,M,Y60T999,_T,_T,YES,_T,2019,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,R,PERCENT,M,_T,YES,YES,NO,NO,2019,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,_T,PERCENT,F,Y15T24,YES,_T,YES,_T,2019,100,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,_T,PERCENT,F,_T,_T,_T,_T,NO,2019,48,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,_T,PERCENT,M,Y15T24,_T,_T,NO,_T,2019,87,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,PERCENT,F,_T,YES,NO,_T,_T,2019,20,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,PERCENT,M,Y15T24,YES,_T,_T,NO,2019,11,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-E,_T,PERCENT,M,Y25T59,YES,NO,NO,NO,2019,27,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,U,PERCENT,M,_T,_T,NO,NO,_T,2019,5,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,_T,PERCENT,F,Y25T59,YES,YES,NO,NO,2019,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,_T,PERCENT,M,Y15T24,YES,NO,_T,NO,2019,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-1,U,PERCENT,_T,Y60T999,YES,_T,NO,NO,2019,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-5,R,PERCENT,_T,Y25T59,YES,_T,_T,_T,2019,16,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-5,_T,PERCENT,M,Y60T999,YES,NO,_T,NO,2019,21,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,R,PERCENT,F,Y25T59,_T,NO,_T,_T,2019,43,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,_T,PERCENT,_T,Y60T999,YES,YES,_T,NO,2019,9,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,U,PERCENT,_T,_T,NO,_T,NO,YES,2021,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,_T,PERCENT,M,Y60T999,YES,_T,_T,NO,2021,7,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,U,PERCENT,M,_T,YES,_T,YES,NO,2021,0,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,U,PERCENT,_T,_T,_T,_T,NO,NO,2021,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,_T,PERCENT,_T,Y25T59,_T,_T,_T,NO,2021,5,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,_T,PERCENT,F,Y60T999,NO,_T,NO,NO,2021,4,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,_T,PERCENT,_T,Y25T59,YES,YES,NO,NO,2021,1,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,R,PERCENT,M,Y25T59,_T,NO,_T,_T,2021,17,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-5,R,PERCENT,_T,Y60T999,NO,_T,_T,_T,2021,2,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,R,PERCENT,M,_T,YES,NO,NO,NO,2015,7,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,U,PERCENT,M,Y60T999,_T,YES,_T,_T,2015,9,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,_T,PERCENT,F,Y25T59,YES,YES,NO,NO,2015,9,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,_T,PERCENT,F,_T,YES,_T,_T,_T,2015,13,PERCENT,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK,R,N,F,Y60T999,YES,_T,_T,YES,2015,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,R,N,F,Y15T24,_T,NO,_T,_T,2019,77,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,U,N,M,Y60T999,_T,_T,_T,NO,2021,44,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,U,N,M,_T,NO,NO,YES,NO,2015,21,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,U,N,F,_T,NO,YES,NO,_T,2019,110,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO,U,N,F,_T,NO,_T,NO,NO,2021,7,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,U,N,F,_T,NO,_T,_T,YES,2019,10,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,R,N,_T,Y60T999,NO,YES,NO,_T,2015,30,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,U,N,_T,Y60T999,YES,_T,YES,_T,2013,16,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH,R,N,_T,Y60T999,_T,_T,NO,NO,2019,296,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,U,N,_T,_T,NO,YES,NO,_T,2015,31,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,N,M,Y15T24,YES,YES,_T,NO,2015,2,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,_T,N,F,Y25T59,NO,YES,_T,_T,2019,295,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,F,Y25T59,_T,NO,YES,NO,2015,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV,_T,N,M,Y60T999,_T,YES,YES,NO,2015,26,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,M,Y25T59,_T,YES,NO,_T,2015,43,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,M,Y25T59,_T,_T,_T,YES,2015,23,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NU,_T,N,M,Y60T999,_T,_T,_T,NO,2015,23,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,NR,_T,N,F,Y60T999,_T,_T,_T,_T,2012,28,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,F,_T,YES,NO,_T,NO,2013,8,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TK,_T,N,_T,Y25T59,YES,NO,_T,NO,2015,17,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI,_T,N,_T,Y15T24,_T,NO,NO,YES,2019,9,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,_T,Y25T59,_T,YES,_T,NO,2013,129,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW,_T,N,_T,Y60T999,_T,NO,_T,_T,2013,29,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-2,R,N,F,Y60T999,YES,NO,NO,NO,2021,18,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-2,R,N,F,Y60T999,YES,NO,NO,_T,2015,13,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-4,R,N,M,Y25T59,NO,YES,_T,_T,2019,44,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-6,R,N,F,Y25T59,NO,_T,NO,_T,2019,9,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,R,N,M,Y60T999,_T,YES,NO,YES,2019,14,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-E,R,N,F,Y25T59,_T,YES,NO,NO,2019,9,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-1,U,N,M,Y25T59,_T,YES,NO,NO,2019,35,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-6,R,N,F,Y60T999,_T,YES,_T,NO,2021,3,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,R,N,F,Y25T59,_T,YES,_T,_T,2019,93,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,R,N,M,_T,NO,_T,YES,NO,2015,110,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,R,N,M,_T,_T,_T,NO,NO,2015,458,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-D,R,N,F,_T,_T,_T,NO,_T,2019,455,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-A,U,N,M,_T,_T,_T,YES,_T,2015,62,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,R,N,_T,Y60T999,NO,YES,NO,NO,2021,39,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-2,U,N,_T,Y25T59,NO,YES,NO,_T,2019,1,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,R,N,_T,Y15T24,NO,YES,_T,NO,2019,42,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,U,N,_T,Y25T59,YES,NO,_T,NO,2021,79,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,PW-2,R,N,_T,Y60T999,YES,_T,_T,YES,2013,23,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-5,R,N,_T,Y25T59,YES,_T,_T,_T,2021,14,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-1,U,N,_T,Y25T59,_T,YES,NO,_T,2015,293,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-6,R,N,_T,Y60T999,_T,YES,NO,_T,2021,5,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,R,N,_T,Y15T24,_T,YES,_T,_T,2019,11,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-1,U,N,_T,Y60T999,_T,YES,_T,_T,2021,7,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-4,R,N,_T,Y15T24,_T,_T,NO,NO,2021,4,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,R,N,_T,_T,YES,NO,NO,NO,2019,1615,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,CK-2,R,N,_T,_T,YES,YES,_T,_T,2015,438,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-C,R,N,_T,_T,NO,_T,NO,NO,2019,167,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TO-6,R,N,_T,_T,NO,_T,_T,NO,2021,17,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,KI-B,_T,N,M,Y25T59,YES,YES,NO,NO,2019,27,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,MH-2,_T,N,F,Y25T59,NO,YES,NO,_T,2019,1,N,,,,,
SPC:DF_FISHING_LOCATION_HIES(1.0),A,TV-B,_T,N,F,_T,NO,NO,_T,NO,2015,27,N,,,,,
